Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,
Wikipedia,41529,"Hi, just saw your conversion of this page to use an automatic taxobox, and tried to add the genus authority (<url>), but it didn't work. Is there a way to do that with the automatic taxobox?",13,15,13,21,17,A22DP0ST9DWG9O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.234790373,15.8,Polite,0.470188248
Wikipedia,351214,"Ok, would you mind if I created a UK specific category and shoved all the UK articles into there?  I would suggest renaming the US category, and putting them both (and other countries) into 'Railway Companies' or similar?",9,13,17,18,13,A1486XFUE4FA27,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AC25X12LNYY6Y,A872FSFU7WV6W,0.076736687,14,Rude,0.053111173
Wikipedia,170153,Hm. Are you asking to be banned?,1,9,9,8,2,A2ZABRSFZKUOKV,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A3EJ5TT2ZGBIDA,A3TFQK7QK8X6LM,-1.754243795,5.8,Rude,0.948787991
Wikipedia,123474,u2013 Use that dash my friend. How are you geting on?,15,17,16,16,21,A21753FQKCM5DQ,A2YFPO0N4GIS25,A3LXBP8T6JMY9B,A38WUWONC7EXTO,A1DTQSIIYIZL62,0.701919615,17,Polite,0.887466366
Wikipedia,600638,Do the titles of WP articles generally pass partisan judgment on the subject under discussion? Should they?,13,9,16,17,9,A16PRU8T6NZLN5,A1TLLJDX8H4JP1,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3FGBGZ4RKH712,-0.0925084,12.8,Rude,0.696502974
Wikipedia,185768,"Thanks for voting, even though you didn't support. Can you tell me where you thought I was too aggressive?",17,17,17,21,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A00613921OIEGJA322163,0.98283422,18.6,Polite,0.053684507
Wikipedia,503088,"<url> finally got created, but I'm wondering whether it should be merged with <url>. Can it be expanded?",15,13,13,17,13,A2WKPCZU4U110T,A22SZHZTF72TRM,A1TLLJDX8H4JP1,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,0.127160843,14.2,Neutral,0.650937223
Wikipedia,621630,"I wish I could say, but I don't know what it is.  Could you tell me a little more?",17,18,17,25,17,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1QV3X9YMQQ3OQ,A2MWGIVIKOXWYM,AEYHIQUDWJ3KV,0.881338341,18.8,Polite,0.029982617
Wikipedia,618803,"Your ""resolution"" was to move it back to ""Detective Terry Crowley"" again? Why do you keep doing that?",17,7,5,9,5,A3L8MJ1C4OEDGV,A1Q0OT3UD3AH6A,A1TLLJDX8H4JP1,A2ULMYRKQMNNFG,A872FSFU7WV6W,-1.258435287,8.6,Rude,0.643657021
Wikipedia,56086,Nice pie chart for mobile phone contractor %'s during 3rd quarter 2008. Was just wondering though which country the chart represents as I think perhaps this should be mentioned?,23,21,19,19,17,ANGX5PAAYGL9P,A2YFPO0N4GIS25,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1.245817895,19.8,Polite,0.016748387
Wikipedia,288161,I've now supplied a free image on <url> (thanks for motivating me to do so!). Could you perhaps consider your reassessment of the article?,13,17,17,12,17,A22SZHZTF72TRM,AYG3MF094634L,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.496707087,15.2,Polite,0.0127957
Wikipedia,69301,"Hi Jean, just to ask your opinion. Do you think <url> article is of a quality to maybe nominate it for GA yet?",13,21,13,16,15,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,0.454120664,15.6,Polite,0.632838851
Wikipedia,521917,"At <url>, your 'outside comment' contains the statement ""You don't go deleting things with a consensus, and then blast those who have the nerve to reprimand you. ""  This seems self-contradictory: did you mean to type 'without'?",19,9,5,15,17,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A2EKTJWJGLWVWV,A2AMGE57IJVSHF,A1LO3ERNARW7Y4,-0.220929664,13,Rude,0.194403325
Wikipedia,10588,"I'm glad you made things calculate automatically (and I trust you've tested it!). Shouldn't we update the <url> to not show the unneeded variables, then?",16,11,17,13,13,ANMGOZ451W9ZN,A2MUBAL0UA1KUN,A2ULMYRKQMNNFG,A3EJ5TT2ZGBIDA,A37ADCYLCSB5O2,-0.149822231,14,Rude,0.267078268
Wikipedia,495683,"Hey, I could really use your skill on WikiProject Cities.  Do you have time to assist?",13,21,20,21,17,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A29B522D0BX6HN,AIPK94CUWL45W,1.000942776,18.4,Polite,0.341683939
Wikipedia,502902,Sounds great. Do you think you could add this over at the dicsussion I've started at <url>?,21,17,21,21,18,A3G9MSZVWB7W42,A36UK50UE5YFVZ,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A38N58BSMTA0BE,0.94489221,19.6,Polite,0.127309581
Wikipedia,475985,That Brian Boru guy moved <url> to a longer name. Invisible Kid becomes a disambiguation in this instance?,13,14,14,13,17,A233ONYNWKDIYF,ANMGOZ451W9ZN,AYG3MF094634L,A1RT9SQ9D9DLOV,A1NJCF3NH6RQGU,-0.056236588,14.2,Neutral,0.250610023
Wikipedia,237772,"I believe you beat me to several vandalism reverts the other night, so I  thought I'd give you this.  We could all use more, right?",13,17,17,17,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,0.556275453,17,Polite,0.663386096
Wikipedia,585594,"If you were falsely accused of vandalism, the best thing to do is to talk to the user who accused you, and explain why your edit was not vandalism. Which user accused you vandalism?",17,21,8,9,13,A2UFD1I8ZO1V4G,A3Q5YG3X67WHFD,A3EJ5TT2ZGBIDA,A38WUWONC7EXTO,A1DTQSIIYIZL62,-0.276019178,13.6,Rude,0.127970603
Wikipedia,448982,"Hey Mvjs, I was wondering if you could prove me somewhat sane. Has the tab at the top of the page changed from 'discussion' to 'talk'?",9,21,17,13,5,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,0.047829924,13,Rude,0.186808109
Wikipedia,599246,In general it isn't a great idea to block an IP address indefinitely although this one seems to be pretty static. Maybe reduce to 6 months rather than indefinite?,13,13,13,15,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,-0.123256495,13.4,Rude,0.02216774
Wikipedia,559524,But I did provide sources .. I just dont know where to find them online... a source doesnt have to be online does it?,13,9,17,13,16,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,-0.144017274,13.6,Rude,0.891722805
Wikipedia,627441,And wasting our time as well. I can only repeat: why don't you do constructive work by adding contents about your beloved Makedonia?,3,9,1,1,13,A2ZABRSFZKUOKV,AC25X12LNYY6Y,A22CF8BF9YQND7,A13CO3B2BRXQLZ,A3HZVDLYFUZ7KE,-1.556198597,5.4,Rude,0.765897428
Wikipedia,481308,Hi.. I'd actually like to move all images in <url> to the Commons.  Is there a way that I can do it myself?,13,21,17,15,17,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2CE0KVP4A8J8K,0.62804314,16.6,Polite,0.883600221
Wikipedia,509068,"The text of your warning <url> made me smile. Did you really think that if China got a new Prime Minister as of today, and a female one at that, it wouldn't be all over the news, and the link to this person would be red?",5,7,9,4,13,A233ONYNWKDIYF,AI4WWBB2PNCKH,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,-1.408786191,7.6,Rude,0.410048678
Wikipedia,349344,"Sorry, I completely missed the subsection title.  You think this is Merkey?",15,17,22,19,15,AW6UIL04MLQ9N,A21FGAQF6DQ9D9,A1BJTTNDDFZ3ZP,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,0.786570703,17.6,Polite,0.389595819
Wikipedia,362361,Did you just revert back to the old article? Or did I do something wrong with the move?,13,17,13,13,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.140000949,13.8,Rude,0.524176466
Wikipedia,40685,"Anyway, if you feel that strongly about it we should at least add a summary. Whats you think?",9,17,22,9,9,A1T5YMBH35PDBX,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.171122529,13.2,Rude,0.080749656
Wikipedia,44690,"BTW, I'm amazed that he has the gumption to show his mug after <url>. And do you have the balls (metaphorically or otherwise) to place a hatnote above his article linking to that term?",5,9,8,10,9,AD8ZUKPJT9E6,A2UFD1I8ZO1V4G,ATVSN1P3Z1NRY,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,-1.607915361,8.2,Rude,0.24119591
Wikipedia,76288,You've been asking the ''sensible'' sysops...!?,9,9,15,9,10,A233ONYNWKDIYF,A2MWGIVIKOXWYM,A1E0EK09CA5OIO,A38N58BSMTA0BE,AEYHIQUDWJ3KV,-0.677778137,10.4,Rude,0.955803411
Wikipedia,394185,"<url> - I removed a see-also to a link placed by a COI-editor pointing to a topic about himself, which duplicated an existing link on the same topic.  Exactly what is <em>your</em> reason for the template on my user page?",10,13,9,6,5,A1T5YMBH35PDBX,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-1.087807465,8.6,Rude,0.139372527
Wikipedia,123061,"Hi.  Would it be OK to move the timeline to a template, so that all the Mars-related geology pages can point to the same timeline, making updates easier?",25,18,22,17,13,A1R4VG71V6XECZ,A21753FQKCM5DQ,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.695835103,19,Polite,0.810868621
Wikipedia,473874,"As a side note, I'm slightly amused that on the one hand, you caution me not to ""encourage"" the penguieater troll, explicitly striking out the ""mocking"" part, but then in the same breath you sign the finding that cites those same penguin diffs as evidence of terrible insults and intimidation. Slightly inconsistent, perhaps?",9,13,10,9,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3GOI327COFGY5,-1.091954329,9.2,Rude,0.26607502
Wikipedia,223343,You're right that few users are as plugged-in to these developments as we are. Maybe I could provide a handful of links as examples?,13,9,21,15,16,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A872FSFU7WV6W,0.218626338,14.8,Neutral,0.674459748
Wikipedia,389524,I assume you like to play '''U.S.''' billiards bottom right corner?,13,9,10,13,6,AYG3MF094634L,A302M81U0HM7RJ,A3TFQK7QK8X6LM,A34BMGP23XTAMN,A1HHQL4N00WU03,-0.711426689,10.2,Rude,0.60168861
Wikipedia,14869,"Hi, why did you remove <url>, <url>, <url> with <url> ? Do you think we'd better put them into article directly ?",13,15,9,11,17,A233ONYNWKDIYF,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.261373604,13,Rude,0.634888816
Wikipedia,108933,"Fine with those. Should I let the FAC sit until some other voices come in on the Usenet issue, or take any preemptive measures?",13,17,17,13,16,A1T5YMBH35PDBX,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,0.246519353,15.2,Polite,0.568273052
Wikipedia,505799,I know you're disappointed.  What is the plan?,13,17,13,9,19,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,ANS7S6PUWTLF7,0.105236568,14.2,Neutral,0.525750059
Wikipedia,98675,"Hi, StuRat. Do you want to participate in <url>?",17,13,17,21,17,A233ONYNWKDIYF,APDWVWS2HMSFD,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2CE0KVP4A8J8K,0.63946124,17,Polite,0.286594083
Wikipedia,574952,"I have indicated on <url> that, should you be desyopped, I will immediately re-nominate you for sysop.  Would you accept the nomination if I did?",21,19,17,15,15,ANMGOZ451W9ZN,A2MUBAL0UA1KUN,A2ULMYRKQMNNFG,A3EJ5TT2ZGBIDA,A37ADCYLCSB5O2,0.759071549,17.4,Polite,0.228990043
Wikipedia,621240,"Did you move it to the talk page? did youuse the ""<nowiki><person></nowiki> template, the section with <nowiki><person></nowiki> or if the entire article is unsourced by adding <nowiki><person></nowiki> or <nowiki><person></nowiki>""?",13,9,13,19,11,A1RPVYUPJZGM9Z,A9Y5N2QRY4PNW,A2YFPO0N4GIS25,A872FSFU7WV6W,A1F4D2PZ7NNWTL,-0.111830453,13,Rude,0.008356794
Wikipedia,565402,"Sure. I have to warn you, though, the file size advantage has pretty much been lost since SVG font rendering went the way of the dinosaurs :) Do you make a point of having the border, or can I leave it out?",15,17,13,17,25,A1QV3X9YMQQ3OQ,AYG3MF094634L,A3TFQK7QK8X6LM,AZOAW8JH5HJJK,A1E2GQZEL6QET9,0.91265226,17.4,Polite,0.444286479
Wikipedia,578640,"Hi - I noticed the same, and was wondering how you do it!  I've been trying to get <url> next to my name by default and I can't seem to manage it... any help?",17,13,18,16,13,A16PRU8T6NZLN5,A233ONYNWKDIYF,AW6UIL04MLQ9N,A2H8VMF0FQIFUM,A1DTQSIIYIZL62,0.131358249,15.4,Polite,0.070359002
Wikipedia,83786,"OK, I will do that. But probably we should first set the gallery up on commons - do you know anything about editing/creating there?",13,16,15,23,11,A233ONYNWKDIYF,A1QV3X9YMQQ3OQ,AAZKHFKG1B8VQ,AO5E3LWBYM72K,AEYHIQUDWJ3KV,0.254076899,15.6,Polite,0.206450092
Wikipedia,630786,"Hi, Matt. Aren't you supposed to be banned?",9,1,5,9,8,A1486XFUE4FA27,A9Y5N2QRY4PNW,AE3D6SE2D8UPQ,A2UBXHCHM2I6IL,A2MR8AA4I9S89Y,-1.490325865,6.4,Rude,0.109439384
Wikipedia,138706,Thank you very much for fixing the broken references in <url> and related articles. Are you planning to fix them in <url> as well?,17,17,25,21,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,1.35713522,20.2,Polite,0.663827309
Wikipedia,130410,"Please take a look at Space Shuttle Discovery, for FPC. Will you reconsider?",21,18,22,15,17,A233ONYNWKDIYF,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.949816597,18.6,Polite,0.657113546
Wikipedia,218759,Is it OK that I don't edit wikipedia? It's because lots of other people have done it but I don't want to so can I still go on?,9,13,13,5,25,A233ONYNWKDIYF,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,-0.197242967,13,Rude,0.10657711
Wikipedia,888,Thanks for the heads up. He doesn't know any english?,17,15,17,19,11,A1X7TNDO0JIT1O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,0.309477625,15.8,Polite,0.868617942
Wikipedia,36069,"I'm a little surprised you haven't responded to my suggestions regarding the GAN yet. Is there some sort of a problem there, or have you just not managed to get around to it yet?",11,12,8,10,9,A21753FQKCM5DQ,AYG3MF094634L,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-1.112739392,10,Rude,0.328827137
Wikipedia,198024,I noticed you added the Arabic for <url>'s name. Do you know the <url>?,17,13,13,13,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1DTQSIIYIZL62,A38N58BSMTA0BE,0.003880998,14.6,Neutral,0.486918434
Wikipedia,130240,"You've violated <url> on <url>, with 2 reverts in half an hour. Would you like to revert yourself to avoid being blocked again?",13,13,13,15,1,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A3IHLWMZNBLUR4,-0.572729329,11,Rude,0.755514674
Wikipedia,341474,"Got that ''Spin'' article in the post today; should prove helpful. Also, I've added a Musical style section to the <url> article; any particular thoughts on what song would best exemplify the Dinosaur style?",17,13,17,16,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,0.476488613,16,Polite,0.6233642
Wikipedia,475889,You lost me J. I did the edits because I remember you telling me that repeating things that are already in the wiki-link is unneeded and/or redundant. Do you not recall that instance?,8,17,16,14,6,AW6UIL04MLQ9N,A1BJTTNDDFZ3ZP,A2ULMYRKQMNNFG,A2BE71BN177IH3,AZOAW8JH5HJJK,-0.401698137,12.2,Rude,0.597624204
Wikipedia,626004,"Well, that was an example as I am adding Infobox Historical American Political Party infobox to all those historical parties in <url> for which I was previously using the regular Infobox American Political Party until I found the Historical version in <url>.  So if I wish to continue, I will have to assign colors and shortname to all of them if not already done (like Anti-Masonic Party) right?",20,13,13,17,13,A21753FQKCM5DQ,A1QV3X9YMQQ3OQ,A2GSW5RBAT5LQ5,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.37171738,15.2,Polite,0.36393215
Wikipedia,619320,"''Don't'' talk ''about'' me, in my virtual presence, and tell someone else to ignore me. Do you understand why this behavior is inappropriate?",11,6,13,2,9,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,-1.461985461,8.2,Rude,0.5458675
Wikipedia,455116,The navigation popups will not appear on certain pages in the Wikipedia namespace. Is this a bug?,13,13,13,17,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,0.024645808,13.8,Rude,0.160460052
Wikipedia,501462,I like the larger size of the picture.  He's a forceful speaker; why not convey this in a photo?,16,16,17,14,13,A1QV3X9YMQQ3OQ,AYG3MF094634L,A3TFQK7QK8X6LM,AZOAW8JH5HJJK,A1E2GQZEL6QET9,0.281545341,15.2,Polite,0.170720425
Wikipedia,563491,"The Hitchin-related hoax claims by <url> seem to have led to a rather precipitate response, considering that he has only been an editor for a few days.  Is there something going on here that isn't obvious?",11,13,5,21,9,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A2GD31JIW0OCYO,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.544726905,11.8,Rude,0.718424975
Wikipedia,620247,"Your request just slows down users, without changing what they see. Are you sure that is what you want?",11,17,16,9,17,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,-0.034368281,14,Rude,0.91298183
Wikipedia,86320,"And what about a more generic function such as f(x, y, z, w) = xxb2 + 2yxb2 + 3zxb2 - wxb2? Would a Hessian be the only way to solve it?",17,13,13,13,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,0.031545839,14.6,Neutral,0.58015576
Wikipedia,10987,"Acad, at <url> the article suddenly starts talking about ''Pomone'' without any context - is this a typo?  You're a major contributor - can you clarify?",15,13,9,6,13,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A2GD31JIW0OCYO,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.552155482,11.2,Rude,0.925535721
Wikipedia,350757,"As for restoring the image, no I will not. Did you consider that you are asking me to put up an image for which I know the ""fair use"" claim to be bogus, and that this is illegal?",5,9,15,8,9,A233ONYNWKDIYF,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-1.126506898,9.2,Rude,0.589408899
Wikipedia,161352,Thanks for your help on <url>.  Any advice on edits we should make to get it up the quality scale?,17,17,21,13,17,A1T5YMBH35PDBX,A233ONYNWKDIYF,APMYUTI3V3Y6R,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,0.629695156,17,Polite,0.430856037
Wikipedia,477969,"Thanks for offer of help on IRC - terminology completely baffling to me (not helped by freenode instructions written as if translated through several languages into final english) - just which channel are admins supposed to log into, and how does one register when it seems by invitation only. Finally what on earth is a cloak ?",13,21,20,21,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,1.039268612,18.4,Polite,0.881054111
Wikipedia,620867,Wonderful! :) Do you particularly like to work on comics creators' articles?,13,21,21,17,18,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1BJTTNDDFZ3ZP,A3454T4PU9GJM0,A2ULMYRKQMNNFG,0.894982809,18,Polite,0.117652486
Wikipedia,282680,Good idea.... Perhaps though you could also make a list of kings on that page??,15,9,20,19,14,AYG3MF094634L,AVHARSCRX7M9E,AHH34KPTA2LSS,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.52791556,15.4,Polite,0.59818734
Wikipedia,310376,"I believe you wanted to find out which party the PP was? Well i'm sure you'll be able to find it at http://elections.uwa.edu.au/partysearch.lasso - my guess is that it could be the Progress Party, who ran in the 1977 WA HoR election?",13,22,14,13,21,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,0.629809302,16.6,Polite,0.778908497
Wikipedia,99444,Hello. Can you please pass the pilot whale article?,17,25,21,19,17,A2UFD1I8ZO1V4G,A3Q5YG3X67WHFD,A3EJ5TT2ZGBIDA,A38WUWONC7EXTO,A1DTQSIIYIZL62,1.273460991,19.8,Polite,0.473125051
Wikipedia,624189,"If she's been in a lot of porn movies, doesn't that show she is famous. Can't you undelete it and then let it go to a AfD discussion?",17,17,9,10,9,A3L8MJ1C4OEDGV,A1BJTTNDDFZ3ZP,A26NYABOD7YBW8,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,-0.533687527,12.4,Rude,0.266651764
Wikipedia,279324,"First, the ""best wikipedia editor"", then the ""august Paul"". Gosh, ain't you blushing under that hat?",13,17,16,15,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,AYG3MF094634L,A1F4D2PZ7NNWTL,-0.084092693,13.6,Rude,0.885636526
Wikipedia,389055,"Again, what would be the point of redirection? Who on earth is going to fall on the redirect first?",12,5,13,9,11,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,-1.022309756,10,Rude,0.868412376
Wikipedia,185362,"I supose it would be cool to avoid using same person in different nationality infoboxes for the simple reason that for non-involved people may seem confusing. However, it does sem that we canxb4t treat this matter as sportspeople contracts (""''If you have a contract with one team, you canxb4t play for another''."") so if really necessary, the exceptions of having the same person in more infoboxes can happend... right?",17,12,13,16,9,A22SZHZTF72TRM,A26NYABOD7YBW8,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,-0.059641708,13.4,Rude,0.497993022
Wikipedia,619867,"Ah okay. In that case I'm going to tag it for deletion as a redundant redirect, if that's okay with you?",17,17,17,14,10,AISPSIJ54U4SC,A1QV3X9YMQQ3OQ,AC25X12LNYY6Y,AZOAW8JH5HJJK,AEYHIQUDWJ3KV,0.225217773,15,Neutral,0.503967044
Wikipedia,128022,Take another look in my sandbox. Would that work to show the change of flag?,17,14,16,18,13,A233ONYNWKDIYF,AYG3MF094634L,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,AZOAW8JH5HJJK,0.358772716,15.6,Polite,0.332728056
Wikipedia,555331,I must be missing something here.  Would you mind clarifying for me the nature of your extensive work on <url>?,6,2,21,10,9,A2WMO1T9CJW4YO,A1BQCRF5Q76YFY,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,-0.789036223,9.6,Rude,0.93876906
Wikipedia,587956,"Third, what picture then should go into the Harrison Ford infobox?  Would this one (Image:Harrison Ford 1) do it?",13,17,9,13,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,-0.068998204,13,Rude,0.013787649
Wikipedia,279547,"if you think ""Sheffer Stroke"" is less common than ""Logical NAND""??",13,13,9,13,13,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A2AMGE57IJVSHF,A29B522D0BX6HN,-0.311302953,12.2,Rude,0.960293179
Wikipedia,625057,"Again, why are you simply reverting wholesale and without any explanation? Would you rather the article be out of line with the policies and guidelines, among other problems?",5,9,14,8,4,AISPSIJ54U4SC,AE3D6SE2D8UPQ,AYG3MF094634L,A1E0EK09CA5OIO,AZOAW8JH5HJJK,-1.363110855,8,Rude,0.843249397
Wikipedia,385790,Looks like Jappalang added <url> to the hitlist. Did you find any blank maps of Africa?,13,16,13,16,13,A233ONYNWKDIYF,A6YO9886DY2SC,AYG3MF094634L,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.0600943,14.2,Neutral,0.662136528
Wikipedia,117843,I beat you to it by about a minute.  Which would you like to remove?,17,13,11,13,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A3GOI327COFGY5,ANVEDG15GV3QE,0.111327022,14.2,Neutral,0.900570435
Wikipedia,385256,Anything else to add to this article? Shall we put it up for GAN?,17,13,13,20,16,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,AIPK94CUWL45W,0.401231345,15.8,Polite,0.255293199
Wikipedia,626678,"Yeah, at the moment. Unless there are any other dryandras on the cusp of GA-hood....?",13,9,9,21,13,A2UFD1I8ZO1V4G,A7GFJUB1W93A2,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,-0.559900759,13,Rude,0.328288889
Wikipedia,19524,"Was the location called Amen Corner before he bought the shop there ? If not, perhaps the location is named after the shop rather than vice versa ?",13,15,17,16,13,AHH34KPTA2LSS,A26NYABOD7YBW8,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.263376934,14.8,Neutral,0.034800775
Wikipedia,67318,"Thanks for the various corrections you have made to this article. Do you have a source for the Anglo-Saxon Chronicle date of 921, please?",20,21,19,17,20,AYG3MF094634L,A49HPQ9P5AHU4,A1E0EK09CA5OIO,A38WUWONC7EXTO,A2JKFTV0JXWMI6,1.767725129,19.4,Polite,0.355675169
Wikipedia,84622,<url> shows that Geo Swan has become active and <url> indicates that the problems mentioned at the RfC may be continuing. Would you close the RfC with the drafted summary?,17,13,13,13,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,0.198079864,14.6,Neutral,0.846169083
Wikipedia,373377,"But in this case, at least there is an actual author making the claim, which is generally where I draw the line.  Is Wood an inappropriate or fringe source, and if so, what makes her so?",16,13,16,16,17,A21753FQKCM5DQ,A2YFPO0N4GIS25,A3LXBP8T6JMY9B,A38WUWONC7EXTO,A1DTQSIIYIZL62,0.303266417,15.6,Polite,0.964984987
Wikipedia,531493,<url>.  Draft beer?,13,13,13,13,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,-0.231311189,13,Rude,0.027664852
